"grp","raw","index","pct90","pct95","perc","ver"
"index_2039_delayed","11",40,"30-50","28-52","< 0.1","a"
"index_2039_delayed","12",40,"30-50","28-52","< 0.1","a"
"index_2039_delayed","13",40,"30-50","28-52","< 0.1","a"
"index_2039_delayed","14",40,"30-50","28-52","< 0.1","a"
"index_2039_delayed","15",40,"30-50","28-52","< 0.1","a"
"index_2039_delayed","16",40,"30-50","28-52","< 0.1","a"
"index_2039_delayed","17",40,"30-50","28-52","< 0.1","a"
"index_2039_delayed","18",40,"30-50","28-52","< 0.1","a"
"index_2039_delayed","19",40,"30-50","28-52","< 0.1","a"
"index_2039_delayed","20",40,"30-50","28-52","< 0.1","a"
"index_2039_delayed","21",40,"30-50","28-52","< 0.1","a"
"index_2039_delayed","22",40,"30-50","28-52","< 0.1","a"
"index_2039_delayed","23",40,"30-50","28-52","< 0.1","a"
"index_2039_delayed","24",40,"30-50","28-52","< 0.1","a"
"index_2039_delayed","25",40,"30-50","28-52","< 0.1","a"
"index_2039_delayed","26",40,"30-50","28-52","< 0.1","a"
"index_2039_delayed","27",40,"30-50","28-52","< 0.1","a"
"index_2039_delayed","28",40,"30-50","28-52","< 0.1","a"
"index_2039_delayed","29",40,"30-50","28-52","< 0.1","a"
"index_2039_delayed","30",40,"30-50","28-52","< 0.1","a"
"index_2039_delayed","31",40,"30-50","28-52","< 0.1","a"
"index_2039_delayed","32",40,"30-50","28-52","< 0.1","a"
"index_2039_delayed","33",40,"30-50","28-52","< 0.1","a"
"index_2039_delayed","34",40,"30-50","28-52","< 0.1","a"
"index_2039_delayed","35",43,"33-53","31-55","< 0.1","a"
"index_2039_delayed","36",45,"35-55","33-57","< 0.1","a"
"index_2039_delayed","37",47,"37-57","35-59","< 0.1","a"
"index_2039_delayed","38",49,"39-59","37-61","< 0.1","a"
"index_2039_delayed","39",52,"42-62","40-64","0.1","a"
"index_2039_delayed","40",56,"46-66","44-68","0.2","a"
"index_2039_delayed","41",63,"53-73","51-75","1","a"
"index_2039_delayed","42",68,"58-78","56-80","2","a"
"index_2039_delayed","43",70,"60-80","58-82","2","a"
"index_2039_delayed","44",72,"62-82","60-84","3","a"
"index_2039_delayed","45",73,"63-83","61-85","4","a"
"index_2039_delayed","46",74,"64-84","62-86","4","a"
"index_2039_delayed","47",76,"66-86","64-88","5","a"
"index_2039_delayed","48",78,"68-88","66-90","7","a"
"index_2039_delayed","49",80,"70-90","68-92","9","a"
"index_2039_delayed","50",82,"72-92","70-94","12","a"
"index_2039_delayed","51",85,"75-95","73-97","16","a"
"index_2039_delayed","52",88,"78-98","76-100","21","a"
"index_2039_delayed","53",91,"81-101","79-103","27","a"
"index_2039_delayed","54",93,"83-103","81-105","32","a"
"index_2039_delayed","55",96,"86-106","84-108","39","a"
"index_2039_delayed","56",100,"90-110","88-112","50","a"
"index_2039_delayed","57",104,"94-114","92-116","61","a"
"index_2039_delayed","58",108,"98-118","96-120","70","a"
"index_2039_delayed","59",113,"103-123","101-125","81","a"
"index_2039_delayed","60",118,"108-128","106-130","88","a"
"index_2039_delayed","61",126,"116-136","114-138","96","a"
"index_2039_delayed","62",131,"121-141","119-143","98","a"
"index_2039_delayed","0",40,"30-50","28-52","< 0.1","b"
"index_2039_delayed","1",40,"30-50","28-52","< 0.1","b"
"index_2039_delayed","2",40,"30-50","28-52","< 0.1","b"
"index_2039_delayed","3",40,"30-50","28-52","< 0.1","b"
"index_2039_delayed","4",40,"30-50","28-52","< 0.1","b"
"index_2039_delayed","5",40,"30-50","28-52","< 0.1","b"
"index_2039_delayed","6",40,"30-50","28-52","< 0.1","b"
"index_2039_delayed","7",40,"30-50","28-52","< 0.1","b"
"index_2039_delayed","8",40,"30-50","28-52","< 0.1","b"
"index_2039_delayed","9",40,"30-50","28-52","< 0.1","b"
"index_2039_delayed","10",40,"30-50","28-52","< 0.1","b"
"index_2039_delayed","11",40,"30-50","28-52","< 0.1","b"
"index_2039_delayed","12",40,"30-50","28-52","< 0.1","b"
"index_2039_delayed","13",40,"30-50","28-52","< 0.1","b"
"index_2039_delayed","14",40,"30-50","28-52","< 0.1","b"
"index_2039_delayed","15",40,"30-50","28-52","< 0.1","b"
"index_2039_delayed","16",40,"30-50","28-52","< 0.1","b"
"index_2039_delayed","17",40,"30-50","28-52","< 0.1","b"
"index_2039_delayed","18",40,"30-50","28-52","< 0.1","b"
"index_2039_delayed","19",40,"30-50","28-52","< 0.1","b"
"index_2039_delayed","20",40,"30-50","28-52","< 0.1","b"
"index_2039_delayed","21",40,"30-50","28-52","< 0.1","b"
"index_2039_delayed","22",40,"30-50","28-52","< 0.1","b"
"index_2039_delayed","23",40,"30-50","28-52","< 0.1","b"
"index_2039_delayed","24",40,"30-50","28-52","< 0.1","b"
"index_2039_delayed","25",40,"30-50","28-52","< 0.1","b"
"index_2039_delayed","26",40,"30-50","28-52","< 0.1","b"
"index_2039_delayed","27",40,"30-50","28-52","< 0.1","b"
"index_2039_delayed","28",40,"30-50","28-52","< 0.1","b"
"index_2039_delayed","29",40,"30-50","28-52","< 0.1","b"
"index_2039_delayed","30",40,"30-50","28-52","< 0.1","b"
"index_2039_delayed","31",40,"30-50","28-52","< 0.1","b"
"index_2039_delayed","32",40,"30-50","28-52","< 0.1","b"
"index_2039_delayed","33",40,"30-50","28-52","< 0.1","b"
"index_2039_delayed","34",40,"30-50","28-52","< 0.1","b"
"index_2039_delayed","35",43,"33-53","31-55","< 0.1","b"
"index_2039_delayed","36",45,"35-55","33-57","< 0.1","b"
"index_2039_delayed","37",47,"37-57","35-59","< 0.1","b"
"index_2039_delayed","38",49,"39-59","37-61","< 0.1","b"
"index_2039_delayed","39",52,"42-62","40-64","0.1","b"
"index_2039_delayed","40",56,"46-66","44-68","0.2","b"
"index_2039_delayed","41",63,"53-73","51-75","1","b"
"index_2039_delayed","42",68,"58-78","56-80","2","b"
"index_2039_delayed","43",70,"60-80","58-82","2","b"
"index_2039_delayed","44",72,"62-82","60-84","3","b"
"index_2039_delayed","45",73,"63-83","61-85","4","b"
"index_2039_delayed","46",74,"64-84","62-86","4","b"
"index_2039_delayed","47",76,"66-86","64-88","5","b"
"index_2039_delayed","48",78,"68-88","66-90","7","b"
"index_2039_delayed","49",80,"70-90","68-92","9","b"
"index_2039_delayed","50",82,"72-92","70-94","12","b"
"index_2039_delayed","51",85,"75-95","73-97","16","b"
"index_2039_delayed","52",88,"78-98","76-100","21","b"
"index_2039_delayed","53",91,"81-101","79-103","27","b"
"index_2039_delayed","54",93,"83-103","81-105","32","b"
"index_2039_delayed","55",96,"86-106","84-108","39","b"
"index_2039_delayed","56",100,"90-110","88-112","50","b"
"index_2039_delayed","57",104,"94-114","92-116","61","b"
"index_2039_delayed","58",108,"98-118","96-120","70","b"
"index_2039_delayed","59",113,"103-123","101-125","81","b"
"index_2039_delayed","60",118,"108-128","106-130","88","b"
"index_2039_delayed","61",126,"116-136","114-138","96","b"
"index_2039_delayed","62",131,"121-141","119-143","98","b"
"index_4049_immediate","0",40,"31-49","30-50","< 0.1","a"
"index_4049_immediate","1",40,"31-49","30-50","< 0.1","a"
"index_4049_immediate","2",40,"31-49","30-50","< 0.1","a"
"index_4049_immediate","3",40,"31-49","30-50","< 0.1","a"
"index_4049_immediate","4",40,"31-49","30-50","< 0.1","a"
"index_4049_immediate","5",40,"31-49","30-50","< 0.1","a"
"index_4049_immediate","6",40,"31-49","30-50","< 0.1","a"
"index_4049_immediate","7",40,"31-49","30-50","< 0.1","a"
"index_4049_immediate","8",40,"31-49","30-50","< 0.1","a"
"index_4049_immediate","9",40,"31-49","30-50","< 0.1","a"
"index_4049_immediate","10",40,"31-49","30-50","< 0.1","a"
"index_4049_immediate","11",40,"31-49","30-50","< 0.1","a"
"index_4049_immediate","12",40,"31-49","30-50","< 0.1","a"
"index_4049_immediate","13",40,"31-49","30-50","< 0.1","a"
"index_4049_immediate","14",40,"31-49","30-50","< 0.1","a"
"index_4049_immediate","15",40,"31-49","30-50","< 0.1","a"
"index_4049_immediate","16",40,"31-49","30-50","< 0.1","a"
"index_4049_immediate","17",40,"31-49","30-50","< 0.1","a"
"index_4049_immediate","18",40,"31-49","30-50","< 0.1","a"
"index_4049_immediate","19",40,"31-49","30-50","< 0.1","a"
"index_4049_immediate","20",40,"31-49","30-50","< 0.1","a"
"index_4049_immediate","21",40,"31-49","30-50","< 0.1","a"
"index_4049_immediate","22",40,"31-49","30-50","< 0.1","a"
"index_4049_immediate","23",40,"31-49","30-50","< 0.1","a"
"index_4049_immediate","24",40,"31-49","30-50","< 0.1","a"
"index_4049_immediate","25",40,"31-49","30-50","< 0.1","a"
"index_4049_immediate","26",40,"31-49","30-50","< 0.1","a"
"index_4049_immediate","27",40,"31-49","30-50","< 0.1","a"
"index_4049_immediate","28",42,"33-51","32-52","< 0.1","a"
"index_4049_immediate","29",45,"36-54","35-55","< 0.1","a"
"index_4049_immediate","30",48,"39-57","38-58","< 0.1","a"
"index_4049_immediate","31",51,"42-60","41-61","0.1","a"
"index_4049_immediate","32",53,"44-62","43-63","0.1","a"
"index_4049_immediate","33",55,"46-64","45-65","0.1","a"
"index_4049_immediate","34",59,"50-68","49-69","0.3","a"
"index_4049_immediate","35",60,"51-69","50-70","0.4","a"
"index_4049_immediate","36",62,"53-71","52-72","1","a"
"index_4049_immediate","37",64,"55-73","54-74","1","a"
"index_4049_immediate","38",66,"57-75","56-76","1","a"
"index_4049_immediate","39",68,"59-77","58-78","2","a"
"index_4049_immediate","40",71,"62-80","61-81","3","a"
"index_4049_immediate","41",73,"64-82","63-83","4","a"
"index_4049_immediate","42",76,"67-85","66-86","5","a"
"index_4049_immediate","43",78,"69-87","68-88","7","a"
"index_4049_immediate","44",81,"72-90","71-91","10","a"
"index_4049_immediate","45",83,"74-92","73-93","13","a"
"index_4049_immediate","46",86,"77-95","76-96","18","a"
"index_4049_immediate","47",88,"79-97","78-98","21","a"
"index_4049_immediate","48",91,"82-100","81-101","27","a"
"index_4049_immediate","49",93,"84-102","83-103","32","a"
"index_4049_immediate","50",96,"87-105","86-106","39","a"
"index_4049_immediate","51",99,"90-108","89-109","47","a"
"index_4049_immediate","52",101,"92-110","91-111","53","a"
"index_4049_immediate","53",104,"95-113","94-114","61","a"
"index_4049_immediate","54",107,"98-116","97-117","68","a"
"index_4049_immediate","55",110,"101-119","100-120","75","a"
"index_4049_immediate","56",114,"105-123","104-124","82","a"
"index_4049_immediate","57",117,"108-126","107-127","87","a"
"index_4049_immediate","58",122,"113-131","112-132","93","a"
"index_4049_immediate","59",127,"118-136","117-137","96","a"
"index_4049_immediate","60",133,"124-142","123-143","99","a"
"index_4049_immediate","61",136,"127-145","126-146","99","a"
"index_4049_immediate","62",139,"130-148","129-149","99.5","a"
"index_4049_immediate","63",146,"137-155","136-156","99.9","a"
"index_4049_immediate","64",150,"141-159","140-160","> 99.9","a"
"index_4049_immediate","0",40,"31-49","30-50","< 0.1","b"
"index_4049_immediate","1",40,"31-49","30-50","< 0.1","b"
"index_4049_immediate","2",40,"31-49","30-50","< 0.1","b"
"index_4049_immediate","3",40,"31-49","30-50","< 0.1","b"
"index_4049_immediate","4",40,"31-49","30-50","< 0.1","b"
"index_4049_immediate","5",40,"31-49","30-50","< 0.1","b"
"index_4049_immediate","6",40,"31-49","30-50","< 0.1","b"
"index_4049_immediate","7",40,"31-49","30-50","< 0.1","b"
"index_4049_immediate","8",40,"31-49","30-50","< 0.1","b"
"index_4049_immediate","9",40,"31-49","30-50","< 0.1","b"
"index_4049_immediate","10",40,"31-49","30-50","< 0.1","b"
"index_4049_immediate","11",40,"31-49","30-50","< 0.1","b"
"index_4049_immediate","12",40,"31-49","30-50","< 0.1","b"
"index_4049_immediate","13",40,"31-49","30-50","< 0.1","b"
"index_4049_immediate","14",40,"31-49","30-50","< 0.1","b"
"index_4049_immediate","15",40,"31-49","30-50","< 0.1","b"
"index_4049_immediate","16",40,"31-49","30-50","< 0.1","b"
"index_4049_immediate","17",40,"31-49","30-50","< 0.1","b"
"index_4049_immediate","18",40,"31-49","30-50","< 0.1","b"
"index_4049_immediate","19",40,"31-49","30-50","< 0.1","b"
"index_4049_immediate","20",40,"31-49","30-50","< 0.1","b"
"index_4049_immediate","21",40,"31-49","30-50","< 0.1","b"
"index_4049_immediate","22",40,"31-49","30-50","< 0.1","b"
"index_4049_immediate","23",40,"31-49","30-50","< 0.1","b"
"index_4049_immediate","24",40,"31-49","30-50","< 0.1","b"
"index_4049_immediate","25",40,"31-49","30-50","< 0.1","b"
"index_4049_immediate","26",40,"31-49","30-50","< 0.1","b"
"index_4049_immediate","27",40,"31-49","30-50","< 0.1","b"
"index_4049_immediate","28",42,"33-51","32-52","< 0.1","b"
"index_4049_immediate","29",45,"36-54","35-55","< 0.1","b"
"index_4049_immediate","30",48,"39-57","38-58","< 0.1","b"
"index_4049_immediate","31",51,"42-60","41-61","0.1","b"
"index_4049_immediate","32",53,"44-62","43-63","0.1","b"
"index_4049_immediate","33",55,"46-64","45-65","0.1","b"
"index_4049_immediate","34",59,"50-68","49-69","0.3","b"
"index_4049_immediate","35",60,"51-69","50-70","0.4","b"
"index_4049_immediate","36",62,"53-71","52-72","1","b"
"index_4049_immediate","37",64,"55-73","54-74","1","b"
"index_4049_immediate","38",66,"57-75","56-76","1","b"
"index_4049_immediate","39",68,"59-77","58-78","2","b"
"index_4049_immediate","40",71,"62-80","61-81","3","b"
"index_4049_immediate","41",73,"64-82","63-83","4","b"
"index_4049_immediate","42",76,"67-85","66-86","5","b"
"index_4049_immediate","43",78,"69-87","68-88","7","b"
"index_4049_immediate","44",81,"72-90","71-91","10","b"
"index_4049_immediate","45",83,"74-92","73-93","13","b"
"index_4049_immediate","46",86,"77-95","76-96","18","b"
"index_4049_immediate","47",88,"79-97","78-98","21","b"
"index_4049_immediate","48",91,"82-100","81-101","27","b"
"index_4049_immediate","49",93,"84-102","83-103","32","b"
"index_4049_immediate","50",96,"87-105","86-106","39","b"
"index_4049_immediate","51",99,"90-108","89-109","47","b"
"index_4049_immediate","52",101,"92-110","91-111","53","b"
"index_4049_immediate","53",104,"95-113","94-114","61","b"
"index_4049_immediate","54",107,"98-116","97-117","68","b"
"index_4049_immediate","55",110,"101-119","100-120","75","b"
"index_4049_immediate","56",114,"105-123","104-124","82","b"
"index_4049_immediate","57",117,"108-126","107-127","87","b"
"index_4049_immediate","58",122,"113-131","112-132","93","b"
"index_4049_immediate","59",127,"118-136","117-137","96","b"
"index_4049_immediate","60",133,"124-142","123-143","99","b"
"index_4049_immediate","61",136,"127-145","126-146","99","b"
"index_4049_immediate","62",139,"130-148","129-149","99.5","b"
